age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
31,Private,268282,7th-8th,4,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,<=50K
43,Local-gov,174491,HS-grad,9,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
18,Private,128086,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K
53,Private,139671,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
36,Private,136629,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
24,Private,114939,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
17,Private,151799,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
21,Private,83704,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,203924,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,Private,276133,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
30,Local-gov,154935,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Private,84399,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,584790,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
20,Private,32426,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
19,Private,344414,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
35,State-gov,167482,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,1980,40,United-States,<=50K
33,Private,156464,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
75,,34235,HS-grad,9,Widowed,,Not-in-family,White,Female,2964,0,14,United-States,<=50K
47,Private,225456,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,50,United-States,<=50K
39,Private,51264,11th,7,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,248754,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
40,Private,173651,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Private,348287,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
41,,152880,HS-grad,9,Divorced,,Not-in-family,Black,Female,0,0,28,United-States,<=50K
23,Private,112819,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,292303,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,204172,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,United-States,<=50K
32,Local-gov,223267,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
47,Private,104521,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
66,Self-emp-not-inc,244749,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Cuba,<=50K
24,Private,308239,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,4,United-States,<=50K
26,Private,339324,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,96,United-States,<=50K
40,Private,105794,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,50,United-States,>50K
38,Self-emp-not-inc,409189,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
18,Private,190776,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
36,Self-emp-not-inc,219155,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,Self-emp-not-inc,253899,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,234195,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,258364,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,141029,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Local-gov,238405,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,285432,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,51262,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,165539,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,4101,0,40,Jamaica,<=50K
28,Private,194690,7th-8th,4,Separated,Other-service,Own-child,White,Male,0,0,60,Mexico,<=50K
37,State-gov,210452,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
32,Private,44675,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
33,Private,99309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,24153,Some-college,10,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
46,Private,157991,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K
50,Private,96586,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,300851,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,56,United-States,<=50K
60,Private,117509,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,292504,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
65,Self-emp-inc,208452,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
35,Local-gov,190964,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,191524,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K
42,Private,172297,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,>50K
26,Private,306225,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Poland,<=50K
64,Private,240357,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
29,Self-emp-not-inc,229842,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,45,United-States,<=50K
41,Private,268183,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,225507,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
17,Private,262511,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,149787,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
59,Local-gov,176118,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
22,Private,167868,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
39,Private,211154,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
42,Private,54102,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Local-gov,40690,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,60,United-States,>50K
30,Local-gov,19302,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,70,Germany,>50K
36,Private,203482,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
61,,265201,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,14,United-States,<=50K
28,Self-emp-not-inc,159623,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
39,Private,53447,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,State-gov,103371,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,166671,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
17,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
18,Self-emp-not-inc,87169,HS-grad,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
52,Private,203635,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
22,Private,382199,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,250121,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
26,Private,357933,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
24,Private,211345,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
32,Private,192565,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,208899,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,192793,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,>50K
32,Private,352089,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
28,Private,88419,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,<=50K
31,Private,154227,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
35,Private,186126,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,,<=50K
65,,143118,HS-grad,9,Widowed,,Unmarried,White,Female,0,2206,10,United-States,<=50K
79,Private,120707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,El-Salvador,>50K
30,Private,131415,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States,<=50K
36,State-gov,25806,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
70,,133536,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,28,United-States,<=50K
29,Private,29261,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,151322,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
38,Private,112497,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
26,Private,49092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,40255,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
42,Local-gov,70655,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,,361817,HS-grad,9,Never-married,,Own-child,White,Male,0,0,25,United-States,<=50K
26,Federal-gov,48099,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,331395,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,163053,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,347025,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
33,Private,554986,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
64,,193043,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
33,Federal-gov,137059,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,10,United-States,<=50K
48,Private,224087,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,24504,HS-grad,9,Separated,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
65,Local-gov,254413,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,64520,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,State-gov,212143,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
32,Federal-gov,566117,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,165743,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,132847,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
57,Self-emp-not-inc,411604,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,<=50K
27,Private,129629,Assoc-voc,11,Never-married,Tech-support,Other-relative,White,Female,0,0,36,United-States,<=50K
36,Federal-gov,116580,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
19,Private,97261,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Local-gov,293063,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,0,0,40,,<=50K
58,Private,147989,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
34,Private,203488,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
43,Private,137126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,Private,203435,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,130277,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,1726,40,United-States,<=50K
18,Private,119655,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
48,Private,154430,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,Private,97306,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,138069,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
45,Private,338105,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
73,Private,109651,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,United-States,<=50K
32,Private,42617,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
19,Local-gov,259169,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
38,Private,20308,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
36,Private,89040,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,<=50K
46,Federal-gov,212120,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
38,Private,193815,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
35,Private,215419,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,Private,102729,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,>50K
19,Private,188618,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States,<=50K
35,Self-emp-inc,140854,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
52,Private,110954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,El-Salvador,>50K
17,Private,173807,11th,7,Never-married,Craft-repair,Own-child,White,Female,0,0,15,United-States,<=50K
27,Local-gov,133495,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,175985,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
28,Private,282398,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
37,Private,183345,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,44363,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
35,Private,267966,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Self-emp-not-inc,280005,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,362491,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,30619,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
47,Private,95661,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany,<=50K
36,Private,182954,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,Dominican-Republic,<=50K
19,,252292,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,84790,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
36,Private,531055,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,48,United-States,>50K
66,Local-gov,54826,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
29,,20877,Some-college,10,Never-married,,Unmarried,White,Female,0,0,35,United-States,<=50K
47,Private,374580,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,52,United-States,<=50K
29,Local-gov,251854,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28,Private,239539,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
43,Private,214541,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,<=50K
51,Private,122533,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
56,Private,345730,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,190817,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,208946,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
37,Federal-gov,110861,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,89648,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
45,Private,81132,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,>50K
20,Private,183594,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
59,Self-emp-not-inc,381965,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1740,80,United-States,<=50K
20,Private,360457,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
34,Private,180714,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,2179,40,United-States,<=50K
58,Private,372181,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
43,Private,170525,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,>50K
58,State-gov,312351,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Private,312446,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
34,Private,205810,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,1672,40,United-States,<=50K
46,Private,189498,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,45,United-States,>50K
48,Private,355781,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
49,Private,228583,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,Columbia,<=50K
35,Private,341643,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
48,Private,401333,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,284061,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Private,32276,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,,239805,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,16,United-States,<=50K
64,Self-emp-not-inc,219661,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,United-States,>50K
42,Self-emp-not-inc,126614,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,30,Iran,<=50K
47,Federal-gov,160647,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,64112,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,38468,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,,97969,1st-4th,2,Married-spouse-absent,,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
27,Federal-gov,37274,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,123868,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,294720,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
33,State-gov,913447,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Federal-gov,202560,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
47,Self-emp-inc,483596,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2885,0,32,United-States,<=50K
41,Private,320984,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,>50K
20,Private,228306,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,32,United-States,<=50K
59,Private,175689,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,14,Cuba,>50K
26,Private,160261,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50K
35,Private,99065,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
40,Private,53956,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
51,Self-emp-not-inc,313702,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,95763,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
33,Private,301867,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
51,Private,138852,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,155213,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K
34,Private,286675,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,113364,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,67218,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
44,Private,160919,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
32,Private,106437,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,142061,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Local-gov,117683,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,77698,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
59,Private,147989,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,<=50K
21,Federal-gov,169003,12th,8,Never-married,Adm-clerical,Own-child,Black,Male,0,0,25,United-States,<=50K
35,Local-gov,226311,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
30,Private,381645,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,283237,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,163671,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,<=50K
26,Private,167350,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
55,Private,323706,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
30,Private,279923,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Private,171615,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
51,Private,183611,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,Germany,<=50K
28,Private,183445,HS-grad,9,Separated,Priv-house-serv,Own-child,White,Female,0,0,40,Guatemala,<=50K
26,Private,245029,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
21,Private,256504,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,126314,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
37,Private,32528,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
34,Self-emp-not-inc,236391,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
29,Private,120126,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,>50K
20,Self-emp-inc,266400,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
22,State-gov,121471,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,217747,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
57,,403625,Some-college,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,>50K
19,,188618,Some-college,10,Never-married,,Own-child,White,Female,0,0,25,United-States,<=50K
22,Private,52262,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
